0,105.286137179941
1,79.01776121790664
2,62.869679157776076
3,62.11990306310355
4,47.41193173575461
5,35.940638857289045
6,32.1264151558123
7,27.595661173478128
8,20.914115654505142
9,20.873149669743118
10,20.780964900224518
11,16.643567359433607
12,16.643567359433607
13,15.412756209079912
14,11.686634501338158
15,11.145831214553674
16,10.170026619473102
17,9.814582709876781
18,9.455732661624648
19,9.396129708601602
20,9.071517254243684
21,7.67997187283714
22,7.413895289022189
23,7.205561860300204
24,7.205561860300204
25,6.968381879074489
26,6.968381879074489
27,6.8583875442569315
28,6.7079176560352884
29,6.5979233212177455
30,6.5979233212177455
31,6.587492576453041
32,6.587492576453041
33,6.587492576453041
34,6.587492576453041
35,6.417946169850506
36,6.417946169850506
37,6.417946169850506
38,6.417946169850506
39,6.417946169850506
40,6.417946169850506
41,6.417946169850506
42,6.417946169850506
43,6.417946169850506
44,6.417946169850506
45,6.411753368537342
46,6.350153089325342
47,6.343235392974252
48,6.343235392974252
49,6.343235392974252
50,6.343235392974252
51,6.343235392974252
52,6.343235392974252
53,6.343235392974252
54,6.343235392974252
55,6.343235392974252
56,6.343235392974252
57,6.343235392974252
58,6.343235392974252
59,6.343235392974252
60,6.343235392974252
61,6.343235392974252
62,6.343235392974252
63,6.343235392974252
64,6.343235392974252
65,6.343235392974252
66,6.343235392974252
67,6.343235392974252
68,6.343235392974252
69,6.343235392974252
70,6.329377594504331
71,6.329377594504331
72,6.329377594504331
73,6.329377594504331
74,6.329377594504331
75,6.329377594504331
76,6.329377594504331
77,6.329377594504331
78,6.329377594504331
79,6.329377594504331
80,6.329377594504331
81,6.329377594504331
82,6.329377594504331
83,6.329377594504331
84,6.329377594504331
85,6.329377594504331
86,6.329377594504331
87,6.279519202499992
88,6.279519202499992
89,6.279519202499992
90,6.279519202499992
91,6.279519202499992
92,6.279519202499992
93,6.279519202499992
94,6.279519202499992
95,6.2715893560116704
96,6.270109454135177
97,6.270109454135177
98,6.270109454135177
99,6.270109454135177
100,6.262257266394332
101,6.262257266394332
102,6.260777364517839
103,6.260777364517839
104,6.260777364517839
105,6.260777364517839
106,6.260777364517839
107,6.260777364517839
108,6.260777364517839
109,6.260777364517839
110,6.260777364517839
111,6.260777364517839
112,6.260777364517839
113,6.260777364517839
114,6.260777364517839
115,6.260777364517839
116,6.260777364517839
117,6.260777364517839
118,6.260777364517839
119,6.260777364517839
120,6.260777364517839
121,6.260777364517839
122,6.140560243626442
123,6.140560243626442
124,6.140560243626442
125,6.140560243626442
126,6.140560243626442
127,6.140560243626442
128,6.140560243626442
129,6.140560243626442
130,6.140560243626442
131,6.140560243626442
132,6.140560243626442
133,6.140560243626442
134,6.140560243626442
135,6.140560243626442
136,6.140560243626442
137,6.140560243626442
138,6.140560243626442
139,6.140560243626442
140,6.140560243626442
141,6.086680540500527
142,6.086680540500527
143,6.085200638624034
144,6.084825110966239
145,6.084825110966239
146,6.080041492198919
147,6.078937117980221
148,6.078561590322426
149,6.078561590322426
150,6.078561590322426
151,6.078561590322426
152,6.078561590322426
153,6.078561590322426
154,6.078561590322426
155,6.078561590322426
156,6.078561590322426
157,6.050925136872653
158,6.050925136872653
159,6.050925136872653
160,6.050925136872653
161,6.050925136872653
162,6.050925136872653
163,6.050925136872653
164,6.050925136872653
165,6.050925136872653
166,6.050925136872653
167,6.050925136872653
168,6.050925136872653
169,6.050925136872653
170,6.050925136872653
171,6.050925136872653
172,6.050925136872653
173,6.050925136872653
174,6.050925136872653
175,6.050925136872653
176,6.050925136872653
177,6.050925136872653
178,6.050925136872653
179,6.050925136872653
180,6.050925136872653
181,6.050925136872653
182,6.050925136872653
183,6.050925136872653
184,6.048202972890248
185,6.0464197248208755
186,6.045038855720573
187,6.0436311353089955
188,6.0409089713265836
189,6.040533443668796
190,6.040533443668796
191,6.040533443668796
192,6.040533443668796
193,6.040533443668796
194,6.040533443668796
195,6.040533443668796
196,6.040533443668796
197,6.040533443668796
198,6.040533443668796
199,6.040533443668796
200,6.040533443668796
201,6.040533443668796
202,6.040533443668796
203,6.040533443668796
204,6.040533443668796
205,6.040533443668796
206,6.040533443668796
207,6.040533443668796
208,6.038633386740759
209,6.034389852728555
210,6.032489795800519
211,6.032489795800519
212,6.032489795800519
213,6.032489795800519
214,6.032489795800519
215,6.032489795800519
216,6.032489795800519
217,6.032489795800519
218,6.02782887689899
219,6.02782887689899
220,6.0274533492411955
221,6.0274533492411955
